b,g,r,result
84,80,115,toprak
86,82,117,toprak
87,83,118,toprak
88,84,119,toprak
89,85,120,toprak
90,86,121,toprak
90,86,121,toprak
91,87,122,toprak
91,87,122,toprak
92,88,123,toprak
92,88,123,toprak
92,88,123,toprak
92,88,123,toprak
92,88,123,toprak
91,87,122,toprak
90,86,121,toprak
90,86,121,toprak
89,85,120,toprak
89,85,120,toprak
87,83,118,toprak
86,82,117,toprak
84,80,115,toprak
83,79,114,toprak
82,78,113,toprak
83,77,112,toprak
82,76,111,toprak
80,74,109,toprak
79,73,108,toprak
77,71,106,toprak
77,71,106,toprak
76,70,105,toprak
76,70,105,toprak
76,70,105,toprak
76,70,105,toprak
75,69,104,toprak
75,69,104,toprak
75,69,104,toprak
75,69,104,toprak
76,70,105,toprak
76,70,105,toprak
76,70,105,toprak
77,71,106,toprak
77,71,106,toprak
77,71,106,toprak
78,72,107,toprak
78,72,107,toprak
80,74,109,toprak
81,75,110,toprak
81,75,110,toprak
82,76,111,toprak
83,77,112,toprak
84,78,113,toprak
85,79,114,toprak
85,79,114,toprak
85,79,114,toprak
86,80,115,toprak
86,80,115,toprak
87,81,116,toprak
89,83,118,toprak
90,84,119,toprak
90,84,119,toprak
91,85,120,toprak
90,87,119,toprak
91,88,120,toprak
92,89,121,toprak
93,90,122,toprak
94,91,123,toprak
95,92,124,toprak
97,94,126,toprak
98,95,127,toprak
101,98,130,toprak
102,99,131,toprak
104,101,133,toprak
106,103,135,toprak
108,105,137,toprak
109,106,138,toprak
111,108,140,toprak
112,109,141,toprak
112,109,141,toprak
113,110,142,toprak
115,112,144,toprak
116,113,145,toprak
117,114,146,toprak
118,115,147,toprak
117,116,148,toprak
118,117,149,toprak
117,116,148,toprak
117,116,148,toprak
116,115,147,toprak
116,115,147,toprak
116,115,147,toprak
116,115,147,toprak
114,116,147,toprak
113,115,146,toprak
115,115,145,toprak
114,114,144,toprak
114,114,144,toprak
113,113,143,toprak
112,112,142,toprak
111,111,141,toprak
110,110,140,toprak
110,110,140,toprak
109,109,139,toprak
108,108,138,toprak
108,108,138,toprak
108,108,138,toprak
108,108,138,toprak
107,107,137,toprak
107,107,137,toprak
107,107,137,toprak
107,106,138,toprak
107,106,138,toprak
107,106,138,toprak
108,107,139,toprak
108,107,139,toprak
108,107,139,toprak
108,107,139,toprak
108,107,139,toprak
108,107,139,toprak
108,107,139,toprak
107,106,138,toprak
106,105,137,toprak
105,104,136,toprak
103,102,134,toprak
101,100,132,toprak
100,99,131,toprak
99,98,130,toprak
98,97,129,toprak
96,95,127,toprak
95,94,126,toprak
93,92,124,toprak
91,90,122,toprak
89,88,120,toprak
88,87,119,toprak
85,84,116,toprak
83,82,114,toprak
81,80,112,toprak
79,78,110,toprak
78,77,109,toprak
77,76,108,toprak
76,75,107,toprak
75,74,106,toprak
73,72,106,toprak
73,72,106,toprak
73,72,106,toprak
72,71,105,toprak
71,70,104,toprak
71,70,104,toprak
70,69,103,toprak
70,69,103,toprak
69,68,102,toprak
68,67,101,toprak
68,67,101,toprak
67,66,100,toprak
66,65,99,toprak
66,65,99,toprak
65,64,98,toprak
65,64,98,toprak
64,63,95,toprak
63,62,94,toprak
62,61,93,toprak
61,60,92,toprak
60,59,91,toprak
60,59,91,toprak
59,58,90,toprak
58,57,89,toprak
58,57,89,toprak
58,57,89,toprak
58,57,89,toprak
59,58,90,toprak
59,58,90,toprak
60,59,91,toprak
60,59,91,toprak
61,60,92,toprak
61,60,92,toprak
62,61,93,toprak
62,61,93,toprak
63,62,94,toprak
63,62,94,toprak
64,63,95,toprak
64,63,95,toprak
64,63,95,toprak
65,64,96,toprak
64,63,95,toprak
64,63,95,toprak
63,62,94,toprak
62,61,93,toprak
61,60,92,toprak
60,59,91,toprak
60,59,91,toprak
59,59,89,toprak
58,58,88,toprak
57,57,87,toprak
56,56,86,toprak
56,56,86,toprak
55,55,85,toprak
54,54,84,toprak
54,54,84,toprak
53,54,82,toprak
53,54,82,toprak
52,53,81,toprak
52,53,81,toprak
53,54,82,toprak
53,54,82,toprak
53,54,82,toprak
53,54,82,toprak
56,55,81,toprak
56,55,81,toprak
57,56,82,toprak
58,57,83,toprak
59,58,84,toprak
59,58,84,toprak
60,59,85,toprak
60,59,85,toprak
63,60,86,toprak
64,61,87,toprak
64,61,86,toprak
64,61,86,toprak
65,62,87,toprak
65,62,87,toprak
65,62,87,toprak
65,62,87,toprak
66,62,87,toprak
66,62,87,toprak
65,62,84,toprak
65,62,84,toprak
64,61,83,toprak
63,60,82,toprak
63,60,82,toprak
63,60,82,toprak
63,60,82,toprak
63,60,82,toprak
63,61,81,toprak
62,60,80,toprak
61,59,79,toprak
61,59,79,toprak
60,58,78,toprak
60,58,78,toprak
59,57,77,toprak
59,57,77,toprak
59,57,77,toprak
59,57,77,toprak
58,56,76,toprak
58,56,76,toprak
58,56,76,toprak
58,56,76,toprak
59,54,75,toprak
59,54,75,toprak
59,54,75,toprak
59,54,75,toprak
59,54,75,toprak
59,54,75,toprak
59,54,75,toprak
59,54,75,toprak
59,54,75,toprak
59,54,75,toprak
59,54,75,toprak
59,54,75,toprak
59,54,75,toprak
59,54,75,toprak
59,54,75,toprak
59,54,75,toprak
59,54,75,toprak
59,54,75,toprak
59,54,75,toprak
58,53,74,toprak
57,52,73,toprak
57,52,73,toprak
56,51,72,toprak
56,51,72,toprak
53,51,71,toprak
52,50,70,toprak
51,49,69,toprak
50,48,68,toprak
49,48,68,toprak
49,48,68,toprak
49,48,68,toprak
49,48,68,toprak
49,47,69,toprak
49,47,69,toprak
50,48,70,toprak
50,48,70,toprak
49,50,71,toprak
50,51,72,toprak
51,52,73,toprak
51,52,73,toprak
55,53,75,toprak
56,54,76,toprak
57,55,77,toprak
58,56,78,toprak
59,57,79,toprak
60,58,80,toprak
62,60,82,toprak
63,61,83,toprak
64,62,84,toprak
65,63,85,toprak
66,64,86,toprak
67,65,87,toprak
67,65,87,toprak
67,65,87,toprak
68,66,88,toprak
69,67,89,toprak
67,67,91,toprak
67,67,91,toprak
67,67,91,toprak
67,67,91,toprak
66,66,90,toprak
66,66,90,toprak
66,66,90,toprak
66,66,90,toprak
67,66,92,toprak
66,65,91,toprak
66,65,91,toprak
66,65,91,toprak
66,65,91,toprak
66,65,91,toprak
66,65,91,toprak
66,65,91,toprak
66,66,90,toprak
66,66,90,toprak
65,65,89,toprak
65,65,89,toprak
64,64,88,toprak
64,64,88,toprak
64,64,88,toprak
64,64,88,toprak
62,62,86,toprak
62,62,86,toprak
62,62,86,toprak
61,61,85,toprak
61,61,85,toprak
60,60,84,toprak
60,60,84,toprak
60,60,84,toprak
58,59,80,toprak
57,58,79,toprak
56,57,78,toprak
55,56,77,toprak
55,56,77,toprak
54,55,76,toprak
53,54,75,toprak
52,53,74,toprak
51,52,72,toprak
50,51,71,toprak
50,51,71,toprak
49,50,70,toprak
48,49,69,toprak
48,49,69,toprak
47,48,68,toprak
47,48,68,toprak
47,48,69,toprak
47,48,69,toprak
47,48,69,toprak
48,49,70,toprak
48,49,70,toprak
48,49,70,toprak
48,49,70,toprak
48,49,70,toprak
49,50,70,toprak
49,50,70,toprak
50,51,71,toprak
50,51,71,toprak
51,52,72,toprak
51,52,72,toprak
52,53,73,toprak
52,53,73,toprak
52,54,72,toprak
53,55,73,toprak
54,56,74,toprak
55,57,75,toprak
55,58,73,toprak
55,58,73,toprak
56,59,74,toprak
57,60,75,toprak
57,60,75,toprak
58,61,76,toprak
58,61,76,toprak
58,61,76,toprak
59,62,76,toprak
60,63,77,toprak
60,63,77,toprak
60,63,77,toprak
61,64,78,toprak
35,47,49,toprak
35,47,49,toprak
35,47,49,toprak
35,47,49,toprak
35,47,49,toprak
35,47,49,toprak
35,47,49,toprak
35,47,49,toprak
34,46,48,toprak
34,46,48,toprak
34,46,48,toprak
34,46,48,toprak
34,46,48,toprak
34,46,48,toprak
34,46,48,toprak
34,46,48,toprak
34,46,48,toprak
34,46,48,toprak
34,46,48,toprak
34,46,48,toprak
34,46,48,toprak
34,46,48,toprak
34,46,48,toprak
34,46,48,toprak
34,46,48,toprak
34,46,48,toprak
34,46,48,toprak
34,46,48,toprak
34,46,48,toprak
34,46,48,toprak
34,46,48,toprak
34,46,48,toprak
33,45,47,toprak
33,45,47,toprak
33,45,47,toprak
33,45,47,toprak
33,45,47,toprak
33,45,47,toprak
33,45,47,toprak
33,45,47,toprak
32,44,46,toprak
32,44,46,toprak
32,44,46,toprak
32,44,46,toprak
32,44,46,toprak
32,44,46,toprak
32,44,46,toprak
32,44,46,toprak
32,44,46,toprak
32,44,46,toprak
32,44,46,toprak
32,44,46,toprak
32,44,46,toprak
32,44,46,toprak
32,44,46,toprak
32,44,46,toprak
31,43,45,toprak
31,43,45,toprak
31,43,45,toprak
31,43,45,toprak
31,43,45,toprak
31,43,45,toprak
31,43,45,toprak
31,43,45,toprak
31,43,45,toprak
31,43,45,toprak
31,43,45,toprak
31,43,45,toprak
30,42,44,toprak
30,42,44,toprak
30,42,44,toprak
30,42,44,toprak
30,42,44,toprak
30,42,44,toprak
30,42,44,toprak
30,42,44,toprak
30,42,44,toprak
30,42,44,toprak
30,42,44,toprak
30,42,44,toprak
30,42,44,toprak
30,42,44,toprak
30,42,44,toprak
30,42,44,toprak
30,42,44,toprak
30,42,44,toprak
30,42,44,toprak
30,42,44,toprak
30,42,44,toprak
30,42,44,toprak
30,42,44,toprak
30,42,44,toprak
30,42,44,toprak
30,42,44,toprak
30,42,44,toprak
30,42,44,toprak
30,42,44,toprak
30,42,44,toprak
30,42,44,toprak
31,43,45,toprak
31,43,45,toprak
31,43,45,toprak
32,44,46,toprak
32,44,46,toprak
32,44,46,toprak
32,44,46,toprak
32,44,46,toprak
32,44,46,toprak
32,44,46,toprak
32,44,46,toprak
32,44,46,toprak
32,44,46,toprak
33,45,47,toprak
33,45,47,toprak
33,45,47,toprak
33,45,47,toprak
33,45,47,toprak
33,45,47,toprak
33,45,47,toprak
33,45,47,toprak
33,45,47,toprak
33,45,47,toprak
33,45,47,toprak
33,45,47,toprak
33,45,47,toprak
33,45,47,toprak
33,45,47,toprak
33,45,47,toprak
32,43,47,toprak
32,43,47,toprak
32,43,47,toprak
32,43,47,toprak
32,43,47,toprak
32,43,47,toprak
32,43,47,toprak
32,43,47,toprak
31,42,46,toprak
31,42,46,toprak
31,42,46,toprak
31,42,46,toprak
31,42,46,toprak
31,42,46,toprak
31,42,46,toprak
31,42,46,toprak
30,41,45,toprak
30,41,45,toprak
30,41,45,toprak
30,41,45,toprak
30,41,45,toprak
30,41,45,toprak
30,41,45,toprak
30,41,45,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
30,41,45,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
28,39,43,toprak
28,39,43,toprak
28,39,43,toprak
28,39,43,toprak
28,39,43,toprak
28,39,43,toprak
28,39,43,toprak
28,39,43,toprak
28,39,43,toprak
28,39,43,toprak
28,39,43,toprak
28,39,43,toprak
28,39,43,toprak
28,39,43,toprak
28,39,43,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
29,40,44,toprak
30,41,45,toprak
29,41,47,toprak
29,41,47,toprak
29,41,47,toprak
29,41,47,toprak
29,41,47,toprak
30,42,48,toprak
30,42,48,toprak
30,42,48,toprak
31,43,49,toprak
31,43,49,toprak
31,43,49,toprak
31,43,49,toprak
32,44,50,toprak
32,44,50,toprak
32,44,50,toprak
32,44,50,toprak
33,45,51,toprak
33,45,51,toprak
33,45,51,toprak
33,45,51,toprak
34,46,52,toprak
34,46,52,toprak
34,46,52,toprak
34,46,52,toprak
35,47,53,toprak
35,47,53,toprak
35,47,53,toprak
35,47,53,toprak
35,47,53,toprak
35,47,53,toprak
35,47,53,toprak
35,47,53,toprak
36,48,54,toprak
36,48,54,toprak
36,48,54,toprak
36,48,54,toprak
37,49,55,toprak
37,49,55,toprak
37,49,55,toprak
37,49,55,toprak
37,49,55,toprak
37,49,55,toprak
37,49,55,toprak
37,49,55,toprak
37,49,55,toprak
37,49,55,toprak
37,49,55,toprak
37,49,55,toprak
36,49,57,toprak
36,49,57,toprak
36,49,57,toprak
36,49,57,toprak
37,50,58,toprak
37,50,58,toprak
37,50,58,toprak
37,50,58,toprak
37,50,58,toprak
37,50,58,toprak
37,50,58,toprak
37,50,58,toprak
37,50,58,toprak
37,50,58,toprak
37,50,58,toprak
37,50,58,toprak
38,51,59,toprak
38,51,59,toprak
38,51,59,toprak
38,51,59,toprak
38,51,59,toprak
39,52,60,toprak
39,52,60,toprak
39,52,60,toprak
39,52,60,toprak
39,52,60,toprak
39,52,60,toprak
39,52,60,toprak
39,52,60,toprak
40,53,61,toprak
40,53,61,toprak
40,53,61,toprak
41,54,62,toprak
41,54,62,toprak
41,54,62,toprak
41,54,62,toprak
42,55,63,toprak
42,55,63,toprak
42,55,63,toprak
42,55,63,toprak
43,56,64,toprak
43,56,64,toprak
43,56,64,toprak
44,57,65,toprak
44,57,65,toprak
44,57,65,toprak
45,58,66,toprak
45,58,66,toprak
44,60,67,toprak
44,60,67,toprak
45,61,68,toprak
46,62,69,toprak
46,62,69,toprak
47,63,70,toprak
47,63,70,toprak
48,64,71,toprak
49,65,72,toprak
50,66,73,toprak
50,66,73,toprak
51,67,74,toprak
52,68,75,toprak
53,69,76,toprak
54,70,77,toprak
55,71,78,toprak
56,71,80,toprak
57,72,81,toprak
58,73,82,toprak
60,75,84,toprak
61,76,85,toprak
61,76,85,toprak
66,75,89,toprak
66,75,89,toprak
66,75,89,toprak
65,74,88,toprak
65,74,88,toprak
65,74,88,toprak
65,74,88,toprak
65,74,88,toprak
65,74,88,toprak
65,74,88,toprak
65,74,88,toprak
65,74,88,toprak
65,74,88,toprak
65,74,88,toprak
65,74,88,toprak
65,74,88,toprak
63,73,90,toprak
63,73,90,toprak
63,73,90,toprak
63,73,90,toprak
63,73,90,toprak
63,73,90,toprak
63,73,90,toprak
63,73,90,toprak
63,73,90,toprak
63,73,90,toprak
62,72,89,toprak
62,72,89,toprak
62,72,89,toprak
62,72,89,toprak
62,72,89,toprak
62,72,89,toprak
62,72,89,toprak
62,72,89,toprak
62,72,89,toprak
62,72,89,toprak
62,72,89,toprak
62,72,89,toprak
62,72,89,toprak
62,72,89,toprak
62,72,89,toprak
62,72,89,toprak
62,72,89,toprak
62,72,89,toprak
62,72,89,toprak
62,72,89,toprak
62,72,89,toprak
62,72,89,toprak
63,71,88,toprak
63,71,88,toprak
63,71,88,toprak
63,71,88,toprak
63,71,88,toprak
63,71,88,toprak
63,71,88,toprak
63,71,88,toprak
63,71,88,toprak
63,71,88,toprak
63,71,88,toprak
63,71,88,toprak
63,71,88,toprak
63,71,88,toprak
62,70,87,toprak
62,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
60,70,87,toprak
59,69,86,toprak
59,69,86,toprak
59,69,86,toprak
59,69,86,toprak
59,69,86,toprak
59,69,86,toprak
59,69,86,toprak
59,69,86,toprak
58,68,85,toprak
58,68,85,toprak
58,68,85,toprak
58,68,85,toprak
58,68,85,toprak
58,68,85,toprak
58,68,85,toprak
58,68,85,toprak
58,68,85,toprak
58,68,85,toprak
58,68,85,toprak
58,68,85,toprak
58,68,85,toprak
58,68,85,toprak
58,68,85,toprak
58,68,85,toprak
57,67,84,toprak
57,67,84,toprak
57,67,84,toprak
57,67,84,toprak
57,67,84,toprak
57,67,84,toprak
57,67,84,toprak
57,67,84,toprak
57,67,84,toprak
57,67,84,toprak
57,67,84,toprak
57,67,84,toprak
57,67,84,toprak
57,67,84,toprak
57,67,84,toprak
57,67,84,toprak
54,67,83,toprak
54,67,83,toprak
54,67,83,toprak
54,67,83,toprak
54,67,83,toprak
54,67,83,toprak
54,67,83,toprak
54,67,83,toprak
53,66,82,toprak
53,66,82,toprak
53,66,82,toprak
53,66,82,toprak
53,66,82,toprak
53,66,82,toprak
53,66,82,toprak
53,66,82,toprak
53,66,82,toprak
53,66,82,toprak
53,66,82,toprak
53,66,82,toprak
53,66,82,toprak
53,66,82,toprak
53,66,82,toprak
53,66,82,toprak
54,66,84,toprak
53,65,83,toprak
53,65,83,toprak
53,65,83,toprak
52,64,82,toprak
52,64,82,toprak
51,63,81,toprak
51,63,81,toprak
53,66,82,toprak
53,66,82,toprak
53,66,82,toprak
53,66,82,toprak
53,66,82,toprak
53,66,82,toprak
53,66,82,toprak
53,66,82,toprak
52,65,81,toprak
52,65,81,toprak
52,65,81,toprak
52,65,81,toprak
51,64,80,toprak
51,64,80,toprak
51,64,80,toprak
51,64,80,toprak
51,64,80,toprak
51,64,80,toprak
51,64,80,toprak
51,64,80,toprak
51,64,80,toprak
51,64,80,toprak
51,64,80,toprak
51,64,80,toprak
50,63,79,toprak
50,63,79,toprak
50,63,79,toprak
50,63,79,toprak
50,63,79,toprak
49,62,78,toprak
49,62,78,toprak
49,62,78,toprak
49,62,78,toprak
49,62,78,toprak
49,62,78,toprak
49,62,78,toprak
48,61,77,toprak
48,61,77,toprak
48,61,77,toprak
48,61,77,toprak
48,61,77,toprak
48,61,77,toprak
48,61,77,toprak
48,61,77,toprak
47,60,76,toprak
47,60,76,toprak
47,60,76,toprak
47,60,76,toprak
47,60,76,toprak
47,60,76,toprak
47,60,76,toprak
47,60,76,toprak
46,59,75,toprak
46,59,75,toprak
46,59,75,toprak
46,59,75,toprak
46,59,75,toprak
46,59,75,toprak
45,58,74,toprak
45,58,74,toprak
45,58,74,toprak
44,57,73,toprak
44,57,73,toprak
44,57,73,toprak
44,57,73,toprak
44,57,73,toprak
44,57,73,toprak
44,57,73,toprak
44,57,73,toprak
44,57,73,toprak
44,57,73,toprak
44,57,73,toprak
44,57,73,toprak
44,57,73,toprak
44,57,73,toprak
44,57,73,toprak
44,57,73,toprak
44,57,73,toprak
44,57,73,toprak
44,57,73,toprak
44,57,73,toprak
44,57,73,toprak
44,57,73,toprak
44,57,73,toprak
44,57,73,toprak
44,57,73,toprak
44,57,73,toprak
44,57,73,toprak
44,57,73,toprak
44,57,73,toprak
44,57,73,toprak
44,57,73,toprak
44,57,73,toprak
44,57,73,toprak
44,57,73,toprak
44,57,73,toprak
44,56,74,toprak
44,56,74,toprak
44,56,74,toprak
44,56,74,toprak
44,56,74,toprak
44,56,74,toprak
44,56,74,toprak
44,56,74,toprak
45,57,75,toprak
45,57,75,toprak
45,57,75,toprak
45,57,75,toprak
45,57,75,toprak
45,57,75,toprak
45,57,75,toprak
45,57,75,toprak
45,57,75,toprak
45,57,75,toprak
45,57,75,toprak
45,57,75,toprak
45,57,75,toprak
45,57,75,toprak
45,57,75,toprak
45,57,75,toprak
46,56,74,toprak
46,56,74,toprak
46,56,74,toprak
46,56,74,toprak
46,56,74,toprak
46,56,74,toprak
46,56,74,toprak
46,56,74,toprak
46,56,73,toprak
46,56,73,toprak
46,56,73,toprak
46,56,73,toprak
46,56,73,toprak
46,56,73,toprak
45,55,72,toprak
45,55,72,toprak
45,55,72,toprak
45,55,72,toprak
45,55,72,toprak
45,55,72,toprak
45,55,72,toprak
45,55,72,toprak
45,55,72,toprak
45,55,72,toprak
45,55,72,toprak
45,55,72,toprak
45,55,72,toprak
45,55,72,toprak
45,55,72,toprak
45,55,72,toprak
45,55,72,toprak
45,55,72,toprak
44,54,71,toprak
44,54,71,toprak
44,54,71,toprak
44,54,71,toprak
44,54,71,toprak
44,54,71,toprak
44,54,71,toprak
44,54,71,toprak
42,55,69,toprak
42,55,69,toprak
42,55,69,toprak
42,55,69,toprak
41,54,68,toprak
41,54,68,toprak
41,54,68,toprak
41,54,68,toprak
41,54,68,toprak
41,54,68,toprak
41,54,68,toprak
41,54,68,toprak
41,54,68,toprak
41,54,68,toprak
40,53,67,toprak
40,53,67,toprak
40,53,67,toprak
40,53,67,toprak
40,53,67,toprak
40,53,67,toprak
40,53,67,toprak
40,53,67,toprak
40,53,67,toprak
40,53,67,toprak
40,53,67,toprak
40,53,67,toprak
40,53,67,toprak
40,53,67,toprak
40,53,67,toprak
40,53,67,toprak
40,53,67,toprak
40,53,67,toprak
41,52,66,toprak
41,52,66,toprak
41,52,66,toprak
41,52,66,toprak
41,52,66,toprak
41,52,66,toprak
41,52,66,toprak
41,52,66,toprak
40,51,65,toprak
40,51,65,toprak
40,51,65,toprak
40,51,65,toprak
40,51,65,toprak
40,51,65,toprak
40,51,65,toprak
40,51,65,toprak
40,52,64,toprak
40,52,64,toprak
40,52,64,toprak
40,52,64,toprak
40,52,64,toprak
40,52,64,toprak
40,52,64,toprak
40,52,64,toprak
40,52,64,toprak
40,52,64,toprak
40,52,64,toprak
40,52,64,toprak
40,52,64,toprak
40,52,64,toprak
40,52,64,toprak
40,52,64,toprak
38,52,64,toprak
38,52,64,toprak
